"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R550","2019-09-25 02:00:00","38.000","27.000","2.000","23.900","0.960","1011.800","","0.000","-99.000","-99.000","-99.000","25.000","","23.900",""
"C0F9L0","2019-09-25 02:00:00","253.000","35.000","1.300","22.400","0.850","986.900","","0.000","-99.000","-99.000","-99.000","22.500","","21.900",""
"C0A950","2019-09-25 02:00:00","60.000","63.000","6.000","24.600","0.580","1011.700","","0.000","-99.000","-99.000","-99.000","24.800","","24.600",""
"C0F9S0","2019-09-25 02:00:00","43.000","346.000","1.000","23.600","0.730","1011.400","","0.000","-99.000","-99.000","-99.000","24.400","","23.600",""
"C0M820","2019-09-25 02:00:00","980.000","50.000","1.300","17.800","0.830","909.400","","0.000","-99.000","-99.000","-99.000","19.400","","17.600",""
"C0G870","2019-09-25 02:00:00","12.000","20.000","2.300","23.900","0.700","1015.700","","0.000","-99.000","-99.000","-99.000","23.900","","22.900",""
"C0R530","2019-09-25 02:00:00","16.000","83.000","1.300","25.500","0.720","1013.500","","0.000","-99.000","-99.000","-99.000","26.200","","24.700",""
"C0O840","2019-09-25 02:00:00","134.000","74.000","0.800","21.900","1.000","998.900","","0.000","-99.000","-99.000","-99.000","22.900","","21.900",""
"C0A890","2019-09-25 02:00:00","40.000","0.000","0.000","20.100","0.950","1013.600","","0.000","-99.000","-99.000","-99.000","20.300","","20.000",""
"C0A660","2019-09-25 02:00:00","97.000","0.000","0.000","21.200","1.000","1006.900","","0.000","-99.000","-99.000","-99.000","21.400","","21.000",""
"C0T9H0","2019-09-25 02:00:00","725.000","359.000","3.300","17.800","0.990","938.000","","0.000","-99.000","-99.000","-99.000","17.900","","17.800",""
"C0R270","2019-09-25 02:00:00","51.000","124.000","0.900","23.300","0.990","1008.600","","0.000","-99.000","-99.000","-99.000","24.200","","23.300",""
"C0O980","2019-09-25 02:00:00","18.000","27.000","0.300","23.300","0.930","1014.700","","0.000","-99.000","-99.000","-99.000","24.000","","23.100",""
"C0T9I0","2019-09-25 02:00:00","152.000","211.000","1.300","20.600","0.860","1001.800","","0.000","-99.000","-99.000","-99.000","20.700","","20.500",""
"C0V760","2019-09-25 02:00:00","30.000","72.000","0.900","24.700","0.820","1012.800","","0.000","-99.000","-99.000","-99.000","25.700","","24.700",""
"C0AG90","2019-09-25 02:00:00","25.000","0.000","0.100","23.000","0.740","1015.900","","0.000","-99.000","-99.000","-99.000","23.000","","22.800",""
"C0R570","2019-09-25 02:00:00","37.000","4.000","1.500","24.900","0.870","1010.500","","0.000","-99.000","-99.000","-99.000","25.600","","24.900",""
"C0O900","2019-09-25 02:00:00","9.000","31.000","0.400","23.500","0.940","1014.900","","0.000","-99.000","-99.000","-99.000","24.200","","23.400",""
"C0AD00","2019-09-25 02:00:00","86.000","87.000","0.900","24.400","0.670","1009.000","","0.000","-99.000","-99.000","-99.000","24.400","","24.100",""
"C0V700","2019-09-25 02:00:00","24.000","105.000","0.700","27.100","0.700","1011.900","","0.000","-99.000","-99.000","-99.000","27.700","","27.000",""
"C0AH00","2019-09-25 02:00:00","38.000","44.000","1.400","23.000","0.830","1013.700","","0.000","-99.000","-99.000","-99.000","23.000","","22.700",""
"C0X080","2019-09-25 02:00:00","2.000","57.000","0.300","23.300","0.800","1015.400","","0.000","-99.000","-99.000","-99.000","23.900","","23.300",""
"CM0150","2019-09-25 02:00:00","11.000","5.000","1.700","23.900","0.690","1016.100","","0.000","-99.000","-99.000","-99.000","24.200","","23.900",""
"C0I480","2019-09-25 02:00:00","2165.000","194.000","0.500","10.500","0.990","792.300","","0.000","-99.000","-99.000","-99.000","12.600","","10.500",""
"C0A860","2019-09-25 02:00:00","362.000","32.000","2.000","20.200","0.860","977.400","","0.000","-99.000","-99.000","-99.000","20.300","","20.100",""
"C0U940","2019-09-25 02:00:00","25.000","257.000","1.000","21.300","0.840","1016.800","","0.000","-99.000","-99.000","-99.000","21.500","","21.300",""
"C0S970","2019-09-25 02:00:00","19.000","310.000","0.900","23.600","0.810","1014.900","","0.000","-99.000","-99.000","-99.000","24.400","","23.600",""
"C0V260","2019-09-25 02:00:00","126.000","60.000","1.600","22.900","0.890","1001.800","","0.000","-99.000","-99.000","-99.000","23.100","","22.800",""
"C0H990","2019-09-25 02:00:00","3076.000","247.000","4.100","9.200","0.500","709.300","","0.000","-99.000","-99.000","-99.000","9.700","","6.900",""
"C0F9K0","2019-09-25 02:00:00","30.000","35.000","1.000","22.400","0.760","1011.300","","0.000","-99.000","-99.000","-99.000","22.600","","22.300",""
"C0AH90","2019-09-25 02:00:00","660.000","0.000","0.000","17.300","0.990","947.200","","0.000","-99.000","-99.000","-99.000","17.300","","17.300",""
"C0W150","2019-09-25 02:00:00","42.000","61.000","2.000","24.200","0.680","1014.000","","0.000","-99.000","-99.000","-99.000","24.900","","24.200",""
"C0F000","2019-09-25 02:00:00","273.000","0.000","0.000","21.500","0.990","983.500","","0.000","-99.000","-99.000","-99.000","21.900","","21.500",""
"C0K410","2019-09-25 02:00:00","20.000","8.000","0.800","23.300","0.750","1012.800","","0.000","-99.000","-99.000","-99.000","23.800","","23.200",""
"C0R140","2019-09-25 02:00:00","740.000","153.000","0.600","19.900","0.990","935.900","","0.000","-99.000","-99.000","-99.000","20.300","","19.700",""
"C0V800","2019-09-25 02:00:00","256.000","357.000","0.700","21.800","0.930","985.200","","0.000","-99.000","-99.000","-99.000","23.000","","21.800",""
"C0S830","2019-09-25 02:00:00","288.000","253.000","1.600","22.900","0.740","986.500","","0.000","-99.000","-99.000","-99.000","23.100","","22.400",""
"C0S920","2019-09-25 02:00:00","98.000","297.000","0.300","22.400","0.930","1001.500","","0.000","-99.000","-99.000","-99.000","22.800","","22.400",""
"C0V640","2019-09-25 02:00:00","35.000","60.000","1.900","24.100","0.870","1011.700","","0.000","-99.000","-99.000","-99.000","24.800","","24.100",""
"C0AH80","2019-09-25 02:00:00","68.000","0.000","0.000","19.400","0.960","1010.200","","0.000","-99.000","-99.000","-99.000","19.500","","19.300",""
"C0K250","2019-09-25 02:00:00","12.000","15.000","0.600","22.100","0.830","1014.800","","0.000","-99.000","-99.000","-99.000","22.200","","21.000",""
"C0I410","2019-09-25 02:00:00","180.000","346.000","0.300","22.500","0.810","995.200","","0.000","-99.000","-99.000","-99.000","23.400","","22.500",""
"C0M410","2019-09-25 02:00:00","245.000","349.000","1.200","21.500","1.000","984.700","","0.000","-99.000","-99.000","-99.000","22.700","","21.500",""
"C0F9Z0","2019-09-25 02:00:00","3193.000","230.000","1.200","9.900","0.430","699.600","","0.000","-99.000","-99.000","-99.000","10.700","","9.200",""
"C0G810","2019-09-25 02:00:00","26.000","356.000","1.000","23.800","0.790","1012.100","","0.000","-99.000","-99.000","-99.000","24.200","","23.600",""
"C0U650","2019-09-25 02:00:00","442.000","0.000","0.000","19.800","0.790","969.300","","0.000","-99.000","-99.000","-99.000","19.900","","19.600",""
"C0D660","2019-09-25 02:00:00","65.000","37.000","2.600","23.400","0.700","1009.400","","0.000","-99.000","-99.000","-99.000","24.000","","23.400",""
"C0E540","2019-09-25 02:00:00","32.000","44.000","1.100","23.000","0.760","1013.300","","0.000","-99.000","-99.000","-99.000","23.000","","21.400",""
"C0W170","2019-09-25 02:00:00","42.000","41.000","4.100","23.500","0.640","1013.700","","0.000","-99.000","-99.000","-99.000","23.600","","23.400",""
"C0Z150","2019-09-25 02:00:00","27.000","220.000","1.900","22.400","0.920","1015.900","","0.000","-99.000","-99.000","-99.000","22.500","","22.300",""
"C0S840","2019-09-25 02:00:00","22.000","281.000","1.900","23.100","0.900","1016.300","","0.000","-99.000","-99.000","-99.000","23.200","","23.100",""
"C0H9A0","2019-09-25 02:00:00","1595.000","234.000","0.300","13.900","0.990","849.700","","0.000","-99.000","-99.000","-99.000","14.100","","13.700",""
"C0Z300","2019-09-25 02:00:00","182.000","360.000","0.400","21.200","0.990","999.000","","0.000","-99.000","-99.000","-99.000","21.600","","21.200",""
"C0G730","2019-09-25 02:00:00","27.000","6.000","1.800","22.200","0.860","1013.800","","0.000","-99.000","-99.000","-99.000","22.900","","22.200",""
"C0V730","2019-09-25 02:00:00","33.000","39.000","1.000","25.600","0.940","1012.300","","0.000","-99.000","-99.000","-99.000","26.400","","25.600",""
"C0SA00","2019-09-25 02:00:00","466.000","297.000","1.500","20.100","1.000","964.600","","0.500","-99.000","-99.000","-99.000","20.400","","20.100",""
"C0S900","2019-09-25 02:00:00","27.000","44.000","4.000","26.100","0.690","1014.000","","0.000","11.600","30.000","","26.400","","26.100",""
"C0C480","2019-09-25 02:00:00","105.000","116.000","0.500","23.200","0.710","1005.300","","0.000","-99.000","-99.000","-99.000","23.300","","23.100",""
"C0V720","2019-09-25 02:00:00","15.000","51.000","1.500","26.600","0.830","1013.800","","0.000","-99.000","-99.000","-99.000","27.600","","26.600",""
"C0UA60","2019-09-25 02:00:00","566.000","324.000","1.200","19.600","0.800","954.600","","0.000","-99.000","-99.000","-99.000","19.600","","19.300",""
"C0A980","2019-09-25 02:00:00","11.000","152.000","0.600","23.300","0.670","1017.600","","0.000","-99.000","-99.000","-99.000","23.300","","22.800",""
"C0C670","2019-09-25 02:00:00","250.000","26.000","1.900","21.500","0.710","988.900","","0.000","7.500","1.000","","21.800","","21.500",""
"C0K550","2019-09-25 02:00:00","15.000","7.000","1.100","23.000","0.780","1014.600","","0.000","-99.000","-99.000","-99.000","23.300","","23.000",""
"C0R350","2019-09-25 02:00:00","35.000","30.000","2.300","24.600","0.820","1011.900","","0.000","9.700","47.000","","25.000","","24.400",""
"C0T9F0","2019-09-25 02:00:00","251.000","243.000","0.400","21.000","0.800","989.800","","0.000","-99.000","-99.000","-99.000","21.000","","20.800",""
"C0D390","2019-09-25 02:00:00","146.000","0.000","0.000","22.400","0.700","998.600","","0.000","-99.000","-99.000","-99.000","22.600","","22.300",""
"C0E430","2019-09-25 02:00:00","258.000","191.000","0.700","20.200","0.930","990.700","","0.000","-99.000","-99.000","-99.000","20.200","","19.800",""
"C0O990","2019-09-25 02:00:00","18.000","39.000","0.700","23.600","0.990","1013.400","","0.000","-99.000","-99.000","-99.000","24.200","","23.300",""
"CM0010","2019-09-25 02:00:00","68.000","0.000","0.000","22.300","-99.000","1011.000","","0.000","-99.000","-99.000","-99.000","22.800","","22.300",""
"C0K500","2019-09-25 02:00:00","12.000","4.000","2.200","22.700","0.790","1013.600","","0.000","-99.000","-99.000","-99.000","23.100","","22.700",""
"C0X260","2019-09-25 02:00:00","39.000","54.000","0.500","23.300","0.800","1012.000","","0.000","-99.000","-99.000","-99.000","23.600","","23.100",""
"C0ACA0","2019-09-25 02:00:00","25.000","81.000","1.900","23.400","0.680","1014.200","","0.000","-99.000","-99.000","-99.000","23.400","","23.300",""
"C0X180","2019-09-25 02:00:00","62.000","98.000","0.400","22.900","0.990","1008.100","","0.000","-99.000","-99.000","-99.000","23.700","","22.900",""
"C0F930","2019-09-25 02:00:00","100.000","48.000","0.500","23.500","0.840","1004.400","","0.000","-99.000","-99.000","-99.000","23.500","","22.000",""
"C0I010","2019-09-25 02:00:00","1562.000","19.000","0.300","15.800","0.980","852.000","","0.000","-99.000","-99.000","-99.000","16.100","","15.800",""
"C0R190","2019-09-25 02:00:00","32.000","0.000","0.100","23.300","0.970","1011.300","","0.000","-99.000","-99.000","-99.000","24.500","","23.300",""
"C0E420","2019-09-25 02:00:00","19.000","33.000","1.600","23.200","0.700","1012.700","","0.000","-99.000","-99.000","-99.000","23.600","","23.200",""
"C0W160","2019-09-25 02:00:00","49.000","55.000","13.800","24.500","0.740","1008.600","","0.000","-99.000","-99.000","-99.000","24.800","","24.400",""
"C0I460","2019-09-25 02:00:00","110.000","230.000","0.700","23.400","0.810","1003.500","","0.000","-99.000","-99.000","-99.000","23.600","","23.000",""
"C0A9F0","2019-09-25 02:00:00","35.000","115.000","0.500","23.300","0.710","1015.000","","0.000","-99.000","-99.000","-99.000","23.300","","23.200",""
"C0F9A0","2019-09-25 02:00:00","425.000","0.000","0.000","22.400","0.710","967.600","","0.000","-99.000","-99.000","-99.000","22.400","","21.900",""
"C0O950","2019-09-25 02:00:00","4.000","7.000","0.300","23.400","0.810","1014.500","","0.000","-99.000","-99.000","-99.000","24.400","","23.400",""
"C0M760","2019-09-25 02:00:00","40.000","349.000","1.000","23.500","0.810","1011.600","","0.000","-99.000","-99.000","-99.000","24.300","","23.500",""
"C0AH70","2019-09-25 02:00:00","34.000","81.000","1.500","23.600","0.640","1014.700","","0.000","-99.000","-99.000","-99.000","23.600","","23.400",""
"C0V250","2019-09-25 02:00:00","298.000","9.000","0.700","20.100","0.970","982.200","","0.000","-99.000","-99.000","-99.000","20.700","","20.100",""
"C0U980","2019-09-25 02:00:00","573.000","47.000","1.900","18.000","0.910","955.300","","0.000","-99.000","-99.000","-99.000","18.100","","17.600",""
"C0S740","2019-09-25 02:00:00","289.000","25.000","0.700","20.900","0.870","986.200","","0.000","-99.000","-99.000","-99.000","20.900","","20.800",""
"C0A940","2019-09-25 02:00:00","49.000","66.000","0.900","23.900","0.660","1013.500","","0.000","-99.000","-99.000","-99.000","24.100","","23.900",""
"C0A920","2019-09-25 02:00:00","196.000","81.000","1.700","22.400","1.000","995.400","","0.000","-99.000","-99.000","-99.000","22.500","","22.300",""
